"","X.1","X","school_add","school_nm","population","prop.population","all.races","prop.all.races","white","prop.white","af.am","prop.af.am","hispanic","prop.hispanic","am.ind","prop.am.ind","asian","prop.asian","nh.pi","prop.nh.pi","prop.school.black","prop.school.white","prop.school.hispanic","prop.school.asian","prop.school.pi","prop.school.multi","prop.school.EL","prop.school.lowincome","total.students","Grade3.ELA.Level1","Grade3.ELA.Level2","Grade3.ELA.Level3","Grade3.ELA.Level4","Grade3.Math.Level1","Grade3.Math.Level2","Grade3.Math.Level3","Grade3.Math.Level4","Grade4.ELA.Level1","Grade4.ELA.Level2","Grade4.ELA.Level3","Grade4.ELA.Level4","Grade4.Math.Level1","Grade4.Math.Level2","Grade4.Math.Level3","Grade4.Math.Level4","Grade5.ELA.Level1","Grade5.ELA.Level2","Grade5.ELA.Level3","Grade5.ELA.Level4","Grade5.Math.Level1","Grade5.Math.Level2","Grade5.Math.Level3","Grade5.Math.Level4","white.prop.difference","white.prop.difference.percent","med.income","med.rent","total.income","income.10k","income.15k","income.20k","income.25k","income.30k","income.35k","income.40k","income.50k","income.60k","income.75k","income.100k","income.125k","income.150k","income.200k","income.more","home.total","home.owners","lnorm.gini","lnorm.sd","ela.grade3.mean","ela.grade3.sd","ela.grade3.chisq","math.grade3.mean","math.grade3.sd","math.grade3.chisq","ela.grade5.mean","ela.grade5.sd","ela.grade5.chisq","math.grade5.mean","math.grade5.sd","math.grade5.chisq","largest.group","school.white","school.black","school.hispanic","school.asian","race.chi.sq","most.common.group"
"306",306,306,"1632 W WRIGTHWOOD AV","PRESCOTT",7770,1,7770,1,6712,0.863835263835264,137,0.0176319176319176,604,0.0777348777348777,20,0.00257400257400257,478,0.0615186615186615,2,0.000257400257400257,0.123,16.2,68.1,3.4,0,0,2.5,0.166,235,14.3,21.4,57.1,7.1,0,42.9,57.1,0,5,45,40,10,5,30,50,15,0,36.8,63.2,0,0,36.8,57.9,5.3,-70.1835263835264,-0.812464243146603,112.197834620335,1502.08120978121,3431.66429487696,0.0500505014891229,0.0145804809507218,0.0054636626663064,0.0308844940677871,0.0194412593067037,0.00248315954541181,0.00759755977551205,0.0118865089230698,0.0023542295766496,0.018724454834579,0.0461332603655599,0.101910644653403,0.109475346432223,0.0991954924249031,0.128369088961201,3431.66429487696,0.578133941940715,0.729343984380307,170.421622606857,2.57575757575758,0.821781403613318,15.5964659929638,2.57575757575758,0.496742636335202,56.21096850061,2.63636363636364,0.483493778415228,26.5561204249486,2.68367346938776,0.567085854615829,1.37892606857227,0.681,38,28,160,7,NA,"White"
"307",307,307,"3826 W 58TH ST","PECK",12753,1,12753,1,7133,0.559319375833137,247,0.0193679918450561,10540,0.826472202618992,113,0.00886066023680703,145,0.0113698737551949,2,0.000156825844899239,0.003,3.3,96.3,0.1,0,0,0.2,1.25,1,3.7,36.2,50.9,9.2,3.1,15.3,58.9,22.7,2.6,45.5,44.2,7.7,1.9,24.4,66.7,7.1,1.9,44,42.8,11.3,0,36.3,61.3,2.5,-52.6319375833137,-0.940999719613066,50.5195485768055,1034.0845291304,3480.91015296594,0.037803610811919,0.0142883636744848,0.0524011698719691,0.0777754626446573,0.0676307299591825,0.0446976019446721,0.0419500620854635,0.0574878035128309,0.0428791717261654,0.0968083149240135,0.112208776655684,0.13183803822986,0.111017838944204,0.0546873402113595,0.0378122522267454,3480.91015296594,0.683194208583918,0.726173198557035,101.987280248417,2.66326530612245,0.687800581729345,6.85174560155299,3.01020408163265,0.710668306917788,8.40982458287335,2.64285714285714,0.692373774271505,0.184485726621258,2.65656565656566,0.518270596755743,4.0070632454042,0.963,0,0,0,0,NA,"Hispanic"
"308",308,308,"1423 W BRYN MAWR AV","PEIRCE",13699,1,13699,1,9819,0.716767647273524,896,0.0654062340316812,2939,0.214541207387401,101,0.00737280093437477,1293,0.0943864515658077,4,0.000291992116212862,0.092,12.3,69.5,9,0,0,2.5,0.245,880,11.5,35.4,34.4,18.8,6.3,20,43.2,30.5,0,22.2,56.8,21,2.5,9.9,67.9,19.8,0,27,47.2,25.8,0,11.2,76.4,12.4,-59.3767647273524,-0.828396272532845,63.9229983210453,1053.9909482444,6427.83497651543,0.0454697680791095,0.0351406425572391,0.0241337893604064,0.0224542582155425,0.024384683245531,0.0408364795562468,0.0417812206162466,0.0331428181008861,0.0446207629889507,0.0457048457142413,0.0820318114670895,0.147318740620809,0.0971280612026414,0.0930789306331383,0.090703795111212,6427.83497651543,0.460440254055781,0.729591416549169,136.20674128691,2.60204081632653,0.91651284340771,4.30527865729237,2.97979797979798,0.868728815390485,4.44727467221228,2.97979797979798,0.728148308225314,21.7115467824307,3.01010101010101,0.48434575049171,26.6625151007642,0.695,108,80,611,79,NA,"White"
"309",309,309,"1616 S AVERS AV","PENN",2462,1,2462,1,14,0.00568643379366369,2406,0.977254264825345,33,0.0134037367993501,0,0,6,0.00243704305442729,0,0,0.876,0,12.4,0,0,0,2.5,0.06,403,13,52.2,34.8,0,28.3,30.4,39.1,2.2,5.9,64.7,26.5,2.9,14.7,35.3,44.1,5.9,0,65.4,26.9,7.7,7.7,53.8,38.5,0,-0.568643379366369,-1,22.3846596263201,1060.91551584078,814.923048578556,0.190284150125951,0.0978995860339582,0.08251684335825,0.074938354421788,0.0639635381454197,0.0658653181144536,0.0426095828283793,0.0615000691433744,0.061681872867115,0.0473925749653678,0.0518205501941867,0.0969549620997835,0.0293836338920876,0.0175294997085869,0.0121312924189668,814.923048578556,0.227160666544772,0.661444210015731,42.8478435294647,2.21212121212121,0.658890955530692,23.7465750071645,2.15151515151515,0.861460984507896,60.9572762128451,2.40816326530612,0.623206452428078,19.0669351089094,2.31632653061224,0.602348304477922,66.308034214692,0.876,0,353,49,0,NA,"Black"
"310",310,310,"9130 S UNIVERSITY AV","WASHINGTON H",4562,1,4562,1,25,0.00548005260850504,4470,0.979833406400701,35,0.00767207365190706,11,0.00241122314774222,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,1.4,45.8,38.9,13.9,2.8,27.8,50,19.4,1.5,47,34.8,16.7,0,24.2,71.2,4.5,0,51.9,44.2,3.9,1.3,41,57.7,0,NA,NA,32.1860594037703,740.572117492328,1512.59388392224,0.184251510737281,0.121110935791278,0.103421885662346,0.0597365781297547,0.0585299898532878,0.0562618524413695,0.0727693340362346,0.0179005362582248,0.0491065391588732,0.023972946493326,0.0595769280470861,0.0815388956432213,0.0716015594694502,0.0232551731372272,0.00911445613306226,1512.59388392224,0.425671156485748,0.667862668187411,42.7409968447768,2.64948453608247,0.722282797706371,10.9084256518867,2.87755102040816,0.735902645433246,8.58743442128408,2.51020408163265,0.56064943857357,9.57117972697741,2.56565656565657,0.518270596755743,7.94159140905773,NA,0,0,0,0,NA,"Black"
"311",311,311,"2410 S LEAVITT ST","RUIZ",7040,1,7040,1,3769,0.535369318181818,130,0.0184659090909091,6016,0.854545454545454,63,0.00894886363636364,66,0.009375,1,0.000142045454545455,0.011,1.7,96.7,0.6,0,0,0.2,1.25,1,4.6,41.4,41.4,12.6,2.2,31.1,46.7,20,2.2,39.6,51.6,6.6,1.1,21.3,71.3,6.4,0,51.4,34.7,13.9,0,40.5,58.1,1.4,-51.8369318181818,-0.968246219156275,35.8888225852273,781.458096590909,2432.63040359587,0.0700585416789683,0.0510667947955304,0.0313491676881512,0.0440577487008901,0.0492903685209682,0.0534937805480099,0.0716705141798964,0.0574396245291162,0.0563815748892938,0.0916924954147329,0.0987224736299192,0.111561611292226,0.102143183923065,0.0410125249984753,0.0395539898604174,2432.63040359587,0.365473460287716,0.725249921507896,103.707095947906,2.62244897959184,0.753210395196414,4.16665979526376,2.84848484848485,0.76082174108451,11.462547841117,2.61224489795918,0.712663843505253,3.56227656931484,2.60606060606061,0.511464121234162,6.54074813551028,0.967,0,0,0,0,NA,"Hispanic"
"312",312,312,"3113 S RHODES AVE","PERSHING EAST",7556,1,7556,1,1376,0.182106934886183,4732,0.626257278983589,215,0.0284542085759661,10,0.00132345156167284,1185,0.156829010058232,2,0.000264690312334569,0.937,1.2,2.7,2.4,0,0,2.5,0.016,255,1.7,10.2,44.1,44.1,3.4,10.2,40.7,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.0106934886183,-0.934104651162791,48.3949944415034,848.675622022234,3313.76285046729,0.200418861063137,0.0654259476461275,0.0464143276712352,0.034909162356607,0.0479096724777705,0.016937996834922,0.0516039086021752,0.0418228846629093,0.00857663974105916,0.0980335128804712,0.0937141109901909,0.111866363061728,0.0736305432490734,0.0139788005348693,0.0499761273636583,3313.76285046729,0.20611750554629,0.668175839081982,59.4101562523122,3.32323232323232,0.697346030526801,104.688806342641,3.29591836734694,0.776048458385335,34.962107749116,NA,NA,NA,NA,NA,NA,0.937,3,238,6,6,NA,"Black"
"313",313,313,"5510 N CHRISTIANA AV","PETERSON",11000,1,11000,1,5756,0.523272727272727,475,0.0431818181818182,2303,0.209363636363636,57,0.00518181818181818,3189,0.289909090909091,15,0.00136363636363636,0.074,30.1,26.7,35.5,0.1,0.1,2.5,0.159,920,5.3,22.3,39.4,33,3.1,13.3,26.5,57.1,0,32.5,44.6,22.9,0,11.8,62.4,25.9,1.1,31.5,43.5,23.9,2.1,16.5,62.9,18.6,-22.2272727272727,-0.424774148714385,57.5464136363636,816.259090909091,3884.7150385362,0.0719527487463866,0.0294466413070302,0.0404300002057067,0.0775153958674506,0.0362344468475604,0.0448781305669987,0.0554539581566694,0.0350215418303694,0.0557122333553305,0.0842892554941297,0.0731962869917563,0.0913520910933409,0.123626746205131,0.0352570317952138,0.0851625729852529,3884.7150385362,0.446832225004829,0.709979944832526,91.1120409244164,3.01010101010101,0.874758853008837,40.659973210109,3.38383838383838,0.829397011198567,71.8535386497831,2.89795918367347,0.766432301344128,13.4060478448544,2.97959183673469,0.657699706439192,33.7994597081118,0.355,276,68,245,326,NA,"White"
"314",314,314,"10309 S MORGAN ST","GARVEY",3796,1,3796,1,40,0.0105374077976818,3702,0.975237091675448,47,0.0123814541622761,8,0.00210748155953635,2,0.000526870389884088,0,0,0,0,0,0,NA,NA,NA,NA,NA,4.7,23.3,37.2,34.9,4.7,9.3,46.5,39.5,0,15,60,25,2.5,7.5,75,15,1.9,39.6,39.6,18.9,0,34,60.4,5.7,NA,NA,61.0141267123288,761.274236037935,1273.89387002515,0.122602324949154,0.0663885338459018,0.057911309212123,0.0334128520291274,0.0314047400950897,0.0789007506937049,0.0808503975743302,0.0332527465735967,0.0372936909769318,0.120424335716233,0.055390010781012,0.10399146852444,0.107222283456084,0.0122469679219815,0.0405126425629103,1273.89387002515,0.709157574865653,0.685811818272668,56.5136625708909,3.03061224489796,0.866966290651988,45.1772205236588,3.22448979591837,0.780306736474565,22.7671574866159,2.76288659793814,0.760663031455243,3.39906596973502,2.70707070707071,0.557921164289131,1.1672360961482,NA,0,0,0,0,NA,"Black"
"315",315,315,"2301 W 21ST PL","PICKARD",4813,1,4813,1,2081,0.432370662788282,234,0.0486183253687929,4110,0.853937253272387,68,0.0141284022439227,17,0.00353210056098068,7,0.0014543943486391,0.029,1.5,95.4,0,0.2,0,2.5,0.449,652,11.8,35.5,46.1,6.6,10.4,23.4,46.8,19.5,4.4,44.1,36.8,14.7,1.5,30.9,55.9,11.8,0,70.7,22.4,6.9,1.7,37.9,60.3,0,-41.7370662788282,-0.965307544449784,35.7298722210679,692.482651153127,1500.77017232076,0.071513815856413,0.0224479715172744,0.0281859408360025,0.0413434706318881,0.0615380465860794,0.100538457930031,0.0876001061282317,0.0810412665024786,0.0328261803786496,0.143204864820934,0.0623250948375722,0.104349958871157,0.0715895827979241,0.0453222420450277,0.0341132002405327,1500.77017232076,0.22184171094921,0.719024821774951,90.7217726069487,2.47959183673469,0.776319519678402,4.06479776920422,2.75510204081633,0.885871048885516,0.802306688414659,2.3469387755102,0.593817647325148,28.7146762388583,2.60204081632653,0.512519467437501,6.63362496897423,0.954,9,18,622,0,NA,"Hispanic"
"316",316,316,"650 E 85TH ST","PIRIE",6867,1,6867,1,28,0.00407747196738022,6726,0.979467016164264,46,0.00669870394641037,15,0.00218435998252512,5,0.00072811999417504,1,0.000145623998835008,0.996,0,0.2,0.2,0,0,2.5,0.006,485,11.4,21.6,50,17,12.4,14.6,55.1,18,2,28.6,51,18.4,3.9,21.6,66.7,7.8,1.5,35.3,47.1,16.2,1.5,33.8,64.7,0,-0.407747196738022,-1,36.7893468763652,805.777923401777,3041.69426235782,0.142066055589953,0.123369798762286,0.0768737984284307,0.0558576908336361,0.0674376338531696,0.0413210240541535,0.0398430035539289,0.0387764933803498,0.029947496546377,0.0848543542254919,0.0546387841688134,0.120848287880705,0.0437312830165186,0.0372194998976629,0.020128350882393,3041.69426235782,0.40539971764746,0.671832482592492,47.4498439877217,2.73737373737374,0.875818667583028,8.98234039783441,2.7979797979798,0.880396454987786,4.84176645877269,2.78787878787879,0.718171250010311,3.85268428020156,2.64285714285714,0.502570711032417,6.70327924369882,0.996,0,483,0,0,NA,"Black"
"317",317,317,"2642 W 15TH PL","PLAMONDON",1626,1,1626,1,494,0.303813038130381,406,0.249692496924969,1129,0.694341943419434,17,0.0104551045510455,23,0.0141451414514145,1,0.000615006150061501,0.169,0,83.1,0,0,0,2.5,0.227,207,9.7,22.6,61.3,6.5,6.5,12.9,48.4,32.3,0,26.3,63.2,10.5,0,10.5,84.2,5.3,0,47.4,47.4,5.3,0,35,65,0,-30.3813038130381,-1,30.7321537515375,944.331488314883,498.444153769821,0.157544236042105,0.0577785591161833,0.0700123150479843,0.0532532446740098,0.00481065851180922,0.0549847534768843,0.027634453442769,0.0164340209522684,0.0386031757032383,0.106078116317324,0.107283877459299,0.145662352190459,0.0497780681046218,0.0355890953738766,0.038856680053785,498.444153769821,0.291019075631889,0.688243432640192,60.913026074382,2.6530612244898,0.733611892340938,16.8466067331825,3.08163265306122,0.833245664790317,9.30312687358239,2.57575757575758,0.590587896150757,6.539927973705,2.65,0.479372485441102,7.73871040009463,0.831,0,34,172,0,NA,"Hispanic"
"318",318,318,"410 N MONTICELLO AV","WARD LAURA",3575,1,3575,1,124,0.0346853146853147,3257,0.911048951048951,298,0.0833566433566434,6,0.00167832167832168,5,0.0013986013986014,0,0,0,0,0,0,NA,NA,NA,NA,NA,2.4,16.7,66.7,14.3,4.8,4.8,66.7,23.8,0,26.1,56.5,17.4,0,10.6,68.1,21.3,4.1,55.1,34.7,6.1,2.1,35.4,56.3,6.3,NA,NA,21.3088131468531,821.698181818182,1230.33159225087,0.240525149374792,0.11135373088741,0.0484308323468897,0.101810401705028,0.041032633410032,0.0548040702476201,0.017987108006568,0.0497490999819947,0.0255179328598582,0.091914305300428,0.0439087368398447,0.0750681508721438,0.0586834948106519,0.0196529411119431,0.0182425839191109,1230.33159225087,0.332351254811498,0.65991499678276,52.3815116117136,2.93877551020408,0.622868762643096,30.094777246348,3.11340206185567,0.659486679480618,24.4254231119249,2.42424242424242,0.671442387257692,13.7164332689367,2.66666666666667,0.622699849077239,1.50147366310939,NA,0,0,0,0,NA,"Black"
"319",319,319,"1241 W 58TH ST","BONTEMPS",2181,1,2181,1,15,0.00687757909215956,2111,0.967904630903255,40,0.0183402109124255,5,0.00229252636405319,5,0.00229252636405319,0,0,0.987,0.3,1,0,0,0,2.5,0.005,393,13.3,37.8,35.6,13.3,15.6,20,37.8,26.7,2.9,42.9,51.4,2.9,0,22.9,74.3,2.9,0,53.3,43.3,3.3,0,51.7,48.3,0,-0.387757909215956,-0.5638,35.4533237047226,1165.55066483265,605.201450411443,0.192157234286315,0.0644568177536809,0.0788312168724766,0.13374030806555,0.0649815349692528,0.0341658979205604,0.118861981331515,0.0155443009346583,0.0824567358102087,0.0960357461380483,0.0217872629665837,0.0408806901124441,0.0105909506039908,0,0.034806407879007,605.201450411443,0.393076376239029,0.662638161717226,42.8164497169834,2.48979591836735,0.888005966813608,2.78373205059797,2.75510204081633,1.01596761546119,6.27970529560265,2.49494949494949,0.560133682544775,10.0771272160313,2.48484848484848,0.502313755995161,18.3018010998489,0.987,1,387,3,0,NA,"Black"
"320",320,320,"1852 S ALBANY AV","POPE",2689,1,2689,1,124,0.0461137969505392,2400,0.892525102268501,221,0.0821866865005578,9,0.00334696913350688,21,0.00780959464484939,0,0,0.934,0,6.6,0,0,0,2.5,0.017,181,9.1,54.5,31.8,4.5,31.8,4.5,50,13.6,4.2,45.8,33.3,16.7,4.2,20.8,58.3,16.7,0,60.9,30.4,8.7,0,47.8,47.8,4.3,-4.61137969505392,-1,41.6630754927482,988.788025288211,728.734899678579,0.187418007128121,0.091745620082612,0.11329909205767,0.108852269708424,0.0355155125149052,0.0604503846400539,0.0493818185577811,0.0484452319461697,0.0200523444980036,0.0543576112637838,0.055499042392779,0.0800729917783117,0.0460782144829694,0.0100462236284165,0.0216003751502205,728.734899678579,0.225168025734046,0.683172602583753,48.9631593059436,2.30612244897959,0.694724795550514,19.2226544051273,2.45918367346939,1.07615550314404,67.5441053704658,2.46938775510204,0.645429316606485,11.5088674096942,2.56122448979592,0.575555787520815,9.622234222898,0.934,0,169,11,0,NA,"Black"
"321",321,321,"4332 N PAULINA ST","RAVENSWOOD",8596,1,8596,1,6872,0.799441600744532,387,0.04502093997208,1429,0.166240111679851,41,0.00476966030711959,410,0.0476966030711959,6,0.000697999069334574,0.2,23,54.3,2.8,0,0,2.5,0.202,431,13.9,27.8,50,8.3,16.7,25,47.2,11.1,0,48.7,35.9,15.4,5.1,38.5,53.8,2.6,0,42.1,42.1,15.8,0,47.4,47.4,5.3,-56.9441600744532,-0.712299185098952,70.03628001396,1013.06375058167,4500.86918258818,0.0218648926677129,0.00874416247829487,0.0286740457663467,0.0291994074361865,0.0395376227117926,0.026957377443013,0.0588363108158669,0.0319406158634078,0.0250002387177713,0.0693757752426916,0.0932882086222604,0.143486023632637,0.0960675816490906,0.0802856168355858,0.0925231298047462,4500.86918258818,0.390599184092092,0.733587357355987,150.697223142676,2.54081632653061,0.826972709842036,6.40972477724994,2.53535353535354,0.895716920856585,11.204365220514,2.72727272727273,0.711683571886767,1.8977053576742,2.57575757575758,0.590587896150757,9.00195454140832,0.543,99,86,234,12,NA,"White"
"322",322,322,"5330 W BERTEAU AV","PORTAGE PARK",15661,1,15661,1,12021,0.767575506034097,326,0.020816039844199,4818,0.307643190090033,70,0.00446970180703659,733,0.0468041632079688,5,0.000319264414788328,0.025,43.5,50.2,3.6,0.2,0,0.2,1.25,1,9.3,25,50.9,14.8,2.7,15.5,55.5,26.4,0,24.5,49.1,26.4,1.9,12.4,61,24.8,0.9,31.6,50,17.5,0.9,16.5,73.9,8.7,-33.2575506034097,-0.433280509109059,52.6857622757167,910.042079049869,6011.10096687764,0.061972587801702,0.0336022192965258,0.0360713190517106,0.0381596055811491,0.0272873121520112,0.0481269697107281,0.0327666053429187,0.0408939197751526,0.0251316086528389,0.0778542793737406,0.0745087250161546,0.149473334883349,0.0990219931153786,0.0664181666765042,0.110301055667172,6011.10096687764,0.579848579607748,0.719950595268756,111.17738660322,2.70408163265306,0.827481381401648,4.55974228636924,3.07142857142857,0.707106781186548,9.39158167664377,2.85714285714286,0.6886412739037,8.8597526785626,2.91752577319588,0.493079250999596,14.2922400611182,0.502,0,0,0,0,NA,"White"
"323",323,323,"4650 N MENARD AV","PRUSSING",12040,1,12040,1,9701,0.805730897009967,110,0.00913621262458472,2637,0.219019933554817,59,0.00490033222591362,731,0.0607142857142857,5,0.000415282392026578,0.016,55.1,36.9,5.8,0.6,0,2.5,0.251,693,6.3,3.2,55.6,34.9,1.5,4.5,34.3,59.7,0,17.4,54.7,27.9,1.1,9,61.8,28.1,0,25,47.2,27.8,1.3,13.9,75.9,8.9,-25.4730897009967,-0.316148850633955,59.6857085548173,1015.64892026578,4837.86552895883,0.0387321130241042,0.0286452287337447,0.0337827565573801,0.0444744815257565,0.0485898021603507,0.0466244938077186,0.0378616476736826,0.0227676021999033,0.0343866537255032,0.0986141966857722,0.117908001989896,0.123619163560139,0.0869704510895,0.0697695371900719,0.0976964453086434,4837.86552895883,0.613625681679712,0.719654792277652,114.767887627327,3.19387755102041,0.768693673860476,72.042256446885,3.54081632653061,0.628668488958248,87.1039603191155,3.02020202020202,0.728148308225314,27.7897575013341,2.92783505154639,0.505128339311167,17.9055643970259,0.551,381,11,255,40,NA,"White"
"324",324,324,"11311 S FORESTVILLE AV","PULLMAN G",4889,1,4889,1,1107,0.226426672121088,3015,0.616690529760687,1289,0.263653098793209,20,0.0040908161178155,6,0.00122724483534465,1,0.000204540805890775,0.791,1.2,19.7,0,0,0,2.5,0.101,345,3.2,25.8,38.7,32.3,12.5,21.9,46.9,18.8,6.1,30.3,18.2,45.5,3,27.3,36.4,33.3,0,52.9,32.4,14.7,0,45.5,54.5,0,-21.4426672121088,-0.9470027100271,33.3540801799959,768.629372059726,2007.05284328265,0.145134967059536,0.0931371509520845,0.0730258563697953,0.0561487160994063,0.0428166184692721,0.0855703043815753,0.0718908170809584,0.0784399284293869,0.0665838760256738,0.0362606391874611,0.0490396734647729,0.105501264953752,0.0352107255743236,0.0415515744321819,0.0169169854180864,2007.05284328265,0.33260957241,0.682880726534279,56.3573981833626,3.01020408163265,0.84334750220043,38.3285276717611,2.72164948453608,0.909925226337732,1.50170300549573,2.61224489795918,0.726985770521481,4.89146540709967,2.54545454545455,0.500463606960979,11.4754016487146,0.791,4,272,67,0,NA,"Black"
"325",325,325,"5631 S KIMBARK AV","RAY",9534,1,9534,1,5914,0.620306272288651,1362,0.142857142857143,574,0.0602055800293686,31,0.00325152087266625,1623,0.170232850849591,0,0,0.56,21.3,8.5,13.6,0.6,0,2.5,0.058,671,2.2,21.3,50.6,25.8,1.1,10.3,40.2,48.3,0,11.4,53.2,35.4,0,8.9,64.6,26.6,2.8,23.9,43.7,29.6,0,19.7,59.2,21.1,-40.7306272288651,-0.656621237740954,63.4467771134886,933.120830711139,4140.98341649966,0.16555708228058,0.0569549937427731,0.0307518171486916,0.0532240361727744,0.0316564893091873,0.0504806881182695,0.0299107587737878,0.0267659548082219,0.0293597714214644,0.057873798944614,0.0566986504881331,0.108087709203551,0.0632493061188563,0.0290830717346643,0.0563953122099054,4140.98341649966,0.380413639931469,0.674203546955596,61.9006631474049,3,0.74612400506071,25.5762277294173,3.36363636363636,0.706450533452423,44.4144024144824,3.02061855670103,0.790297695008277,33.9556504413921,3.02020202020202,0.6385538185459,43.0997461141039,0.56,142,375,57,91,NA,"White"
"326",326,326,"834 E 50TH ST","REAVIS",6191,1,6191,1,523,0.0844774672912292,5352,0.86448069778711,133,0.021482797609433,8,0.0012921983524471,98,0.015829429817477,0,0,0.995,0.3,0.3,0,0,0,2.5,0.005,395,11.8,26.5,52.9,8.8,11.8,29.4,47.1,11.8,9.3,60.5,30.2,0,9.3,41.9,44.2,4.7,0,59,38.5,2.6,5.1,51.3,41,2.6,-8.14774672912292,-0.964487571701721,31.811417218543,772.799547730577,3211.79413842357,0.182718885924224,0.0860462784447892,0.0840095925466004,0.0499974618511042,0.0305922514743928,0.051051297388792,0.0432247925893127,0.0315451546624373,0.0238852558746369,0.049001788518833,0.0753550364866574,0.0939962993937983,0.085005787006326,0.0201985693007899,0.0347371038979314,3211.79413842357,0.254594653163518,0.673142839338652,53.5053098783584,2.58762886597938,0.800424071450925,6.64244207262894,2.59183673469388,0.835263211726372,9.4704047099759,2.42424242424242,0.536255138235392,15.042332038655,2.4040404040404,0.621374249172372,35.7641556935984,0.995,1,393,1,0,NA,"Black"
"327",327,327,"3650 W SCHOOL ST","REILLY",15104,1,15104,1,8984,0.594809322033898,424,0.0280720338983051,9398,0.622219279661017,144,0.00953389830508475,534,0.0353548728813559,4,0.000264830508474576,0.015,9.3,88,1.2,0.1,0,0.2,1.25,1,6,41.9,43.1,9,5.9,20.7,53.8,19.5,4.1,39.2,44.6,12.2,2,26,62,10,0.7,46.6,41.9,10.8,0,41.2,55.6,3.3,-50.1809322033898,-0.843647373107747,48.1983016419492,915.104475635593,5341.18004214401,0.0466635565292723,0.0306473529187967,0.044642966849166,0.0380229039882684,0.0396049803718927,0.0732221607328479,0.0290583186315296,0.0457429448245135,0.0396715117442083,0.0941713496256228,0.097602444733393,0.137574304400279,0.0908930054695639,0.0586719163348496,0.0574128790052734,5341.18004214401,0.408676703270167,0.712695972864253,95.0590650539461,2.55555555555556,0.74535599249993,3.22517702127418,2.88659793814433,0.775621909875577,3.25510130227099,2.62886597938144,0.666451855426463,1.70529381778835,2.61616161616162,0.547854269075545,4.48824693510953,0.88,0,0,0,0,NA,"Hispanic"
"328",328,328,"7345 N WASHTENAW AV","ROGERS",9641,1,9641,1,5925,0.61456280468831,986,0.102271548594544,1596,0.165542993465408,20,0.00207447360232341,1680,0.174255782595166,1,0.000103723680116171,0.168,22.3,33.6,26.9,0.4,0,2.5,0.259,726,3.7,23.2,54.9,18.3,2.4,15.5,48.8,33.3,1.7,15.3,54.2,28.8,0,8.3,68.3,23.3,0,33.3,35,31.7,0,21.3,67.2,11.5,-39.156280468831,-0.637140421940928,68.1506699512499,969.089928430661,3189.59760765553,0.0510953905208786,0.0244302941077466,0.0218641832289619,0.057262271965615,0.0349581737841771,0.0342623422348884,0.0322833009710916,0.0159029685036715,0.0155676551481419,0.0947539164229477,0.0784882527716268,0.0846484870646984,0.125942436466808,0.101002731693853,0.110094023889349,3189.59760765553,0.722578279703663,0.720121517936207,121.135684050729,2.88775510204082,0.73052238139291,14.3213250440799,3.14285714285714,0.74612400506071,12.8363831197713,2.97979797979798,0.80786690634239,33.2199841347669,2.8989898989899,0.562337495709295,10.5461820386601,0.336,161,121,243,195,NA,"White"
"329",329,329,"3425 N MAJOR AV","REINBERG",13772,1,13772,1,9786,0.710572175428405,176,0.012779552715655,6120,0.444379901248911,131,0.0095120534417659,624,0.0453093232645948,3,0.000217833284925937,0.016,22.2,70.5,5.6,0.1,0,0.2,1.25,1,12,28.6,46.6,12.8,2.2,15.3,56.9,25.5,2.1,33.8,46.9,17.2,1.3,18.8,67.8,12.1,1.7,34.5,48.3,15.5,0,20.7,64.5,14.9,-48.8572175428405,-0.687575720416922,49.8236815277374,858.382733081615,4371.13447732286,0.0468498686704714,0.021910567670876,0.046605140363659,0.0457810974871765,0.0642747509805597,0.0633447846350577,0.0381888041474324,0.0270041568627569,0.0215286785971258,0.0779192864062832,0.098911203838449,0.148544424247535,0.116318968021575,0.0609275890513316,0.0800482187463732,4371.13447732286,0.622182217648745,0.72546268701808,108.902604851759,2.59183673469388,0.85959394266451,2.54840844833298,3.06122448979592,0.70075550585186,9.43743979055261,2.78571428571429,0.707106781186548,4.11552776822302,2.93877551020408,0.588836464627047,16.9954922682027,0.705,0,0,0,0,NA,"White"
